category,group_id,view,region_id,x_min,y_min,x_max,y_max,centroid_x,centroid_y,area_pixels,area_fraction,threshold_source,image_path,mask_path
terminalblock,terminalblock::terminalblock_0039_NG_AK,C3,5,244,250,255,255,249.57812500,252.76562500,64,0.00097656,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C3_20231020132448.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C3_20231020132448.png
terminalblock,terminalblock::terminalblock_0039_NG_AK,C4,1,0,0,130,96,52.87648579,38.73126615,7740,0.11810303,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C4_20231020132448.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C4_20231020132448.png
terminalblock,terminalblock::terminalblock_0039_NG_AK,C4,2,193,15,203,26,198.21518987,20.96202532,79,0.00120544,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C4_20231020132448.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C4_20231020132448.png
terminalblock,terminalblock::terminalblock_0039_NG_AK,C4,3,247,29,255,50,251.74000000,40.03333333,150,0.00228882,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C4_20231020132448.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C4_20231020132448.png
terminalblock,terminalblock::terminalblock_0039_NG_AK,C4,4,89,92,120,122,104.18404118,106.76833977,777,0.01185608,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C4_20231020132448.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C4_20231020132448.png
terminalblock,terminalblock::terminalblock_0039_NG_AK,C4,5,0,112,44,197,17.74789916,150.75922543,2737,0.04176331,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C4_20231020132448.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C4_20231020132448.png
terminalblock,terminalblock::terminalblock_0039_NG_AK,C4,6,235,242,255,255,245.90769231,249.07692308,260,0.00396729,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C4_20231020132448.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C4_20231020132448.png
terminalblock,terminalblock::terminalblock_0039_NG_AK,C5,1,11,0,28,7,18.88288288,2.74774775,111,0.00169373,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C5_20231020132448.jpg,
terminalblock,terminalblock::terminalblock_0039_NG_AK,C5,2,42,0,46,1,44.00000000,0.37500000,8,0.00012207,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C5_20231020132448.jpg,
terminalblock,terminalblock::terminalblock_0039_NG_AK,C5,3,0,237,20,255,9.89024390,247.03658537,328,0.00500488,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0039/terminalblock_0039_NG_AK_C5_20231020132448.jpg,
terminalblock,terminalblock::terminalblock_0039_NG_QS,C1,1,43,58,99,147,68.24668351,94.06001263,3166,0.04830933,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C1_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C1_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C1,2,84,247,89,255,86.31111111,251.62222222,45,0.00068665,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C1_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C1_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C2,1,158,0,255,58,206.02944031,22.52021999,3091,0.04716492,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C2_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C2_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C2,2,249,0,255,7,252.70000000,2.72500000,40,0.00061035,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C2_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C2_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C2,3,249,62,255,76,252.73684211,69.36842105,76,0.00115967,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C2_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C2_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C2,4,160,139,210,186,187.40904139,163.90413943,1836,0.02801514,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C2_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C2_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C2,5,0,192,2,198,0.82352941,194.70588235,17,0.00025940,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C2_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C2_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C3,1,0,0,40,15,17.63070539,5.83402490,482,0.00735474,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C3,2,134,0,144,6,139.58928571,2.28571429,56,0.00085449,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C3,3,175,0,236,40,203.32090465,20.67298289,1636,0.02496338,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C3,4,151,23,170,45,160.86686391,33.65976331,338,0.00515747,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C3,5,0,25,20,75,7.26988636,48.28125000,704,0.01074219,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C3,6,245,32,255,44,250.49206349,37.58730159,126,0.00192261,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C3,7,42,147,95,190,68.89427053,167.72356763,1693,0.02583313,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C3,8,249,246,255,255,252.58490566,251.35849057,53,0.00080872,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C3_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C4,1,0,0,175,113,74.96108256,42.86982062,9533,0.14546204,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C4_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C4_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C4,2,243,21,255,57,250.01608579,39.32439678,373,0.00569153,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C4_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C4_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C4,3,98,50,99,51,98.50000000,50.50000000,4,0.00006104,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C4_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C4_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C4,4,244,95,255,114,250.52910053,105.12698413,189,0.00288391,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C4_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C4_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C4,5,26,251,32,255,29.28571429,253.25000000,28,0.00042725,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C4_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C4_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C5,1,19,0,22,1,20.50000000,0.50000000,8,0.00012207,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C5_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C5_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C5,2,192,0,207,7,199.34408602,2.76344086,93,0.00141907,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C5_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C5_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C5,3,0,35,27,65,10.27046263,51.93772242,562,0.00857544,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C5_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C5_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C5,4,158,52,219,107,188.42023664,80.82660139,2451,0.03739929,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C5_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C5_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C5,5,160,124,165,128,162.33333333,125.87500000,24,0.00036621,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C5_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C5_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C5,6,65,235,97,255,83.19675090,246.19494585,554,0.00845337,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C5_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C5_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_QS,C5,7,0,244,9,255,3.41250000,250.90000000,80,0.00122070,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C5_20231020145201.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0039/terminalblock_0039_NG_QS_C5_20231020145201.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C1,1,120,103,172,149,146.56807512,127.19666145,1917,0.02925110,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C1_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C1_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C2,1,140,0,148,5,144.22727273,2.04545455,44,0.00067139,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C2,2,244,0,255,11,250.14634146,4.85365854,123,0.00187683,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C2,3,204,18,212,22,207.83333333,20.33333333,30,0.00045776,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C2,4,47,23,50,25,48.25000000,24.12500000,8,0.00012207,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C2,5,0,24,39,64,18.20607553,43.90311987,1218,0.01858521,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C2,6,247,36,255,58,251.80921053,45.87500000,152,0.00231934,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C2,7,130,82,161,108,145.00157480,94.78740157,635,0.00968933,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C2,8,36,106,39,111,37.50000000,108.78571429,14,0.00021362,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C2,9,139,232,145,240,141.95918367,235.63265306,49,0.00074768,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C2,10,21,234,101,255,58.24644128,247.17704626,1124,0.01715088,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C2,11,140,243,157,255,147.76073620,250.44171779,163,0.00248718,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C2,12,215,248,233,255,224.43382353,251.78676471,136,0.00207520,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C2_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C3,1,48,0,56,3,52.03333333,1.33333333,30,0.00045776,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C3,2,146,0,177,25,160.73795761,9.04046243,519,0.00791931,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C3,3,28,10,40,31,34.07389163,19.92610837,203,0.00309753,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C3,4,0,23,21,50,9.50595238,35.47619048,336,0.00512695,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C3,5,210,28,217,32,213.61290323,29.96774194,31,0.00047302,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C3,6,40,36,45,41,42.44444444,38.59259259,27,0.00041199,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C3,7,241,58,255,89,249.55907781,74.96541787,347,0.00529480,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C3,8,113,102,163,142,138.87675412,121.92495424,1639,0.02500916,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C3_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C4,1,0,0,162,174,56.73684211,57.93801577,10906,0.16641235,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C4_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C4_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C4,2,165,0,178,11,171.82706767,5.45112782,133,0.00202942,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C4_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C4_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C4,3,188,5,241,66,214.19694297,36.00293945,1701,0.02595520,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C4_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C4_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C4,4,243,32,255,58,250.66046512,42.68837209,215,0.00328064,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C4_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C4_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C4,5,112,98,141,138,126.05366922,116.21467689,913,0.01393127,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C4_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C4_20231020160241.png
terminalblock,terminalblock::terminalblock_0039_NG_ZW,C4,6,218,203,255,255,240.99919028,236.33522267,1235,0.01884460,train_normal,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C4_20231020160241.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0039/terminalblock_0039_NG_ZW_C4_20231020160241.png
