category,record_category,split,meta_prefix,normal_class,group_id,subject_id,sample_key,sample_number,view,camera_id,anomaly_class,metadata_anomaly_class,filename_anomaly_class,metadata_label_matches_filename,view_label,product_label,image_suffix,mask_suffix,image_exists,mask_declared,mask_exists,mask_correspondence,image_category_match,image_label_match,image_path,mask_path
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0138_NG_ZW,terminalblock::terminalblock_0138_NG_ZW,terminalblock_0138_NG_ZW,0138,C2,C2,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0138/terminalblock_0138_NG_ZW_C2_20231020162900.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0138/terminalblock_0138_NG_ZW_C2_20231020162900.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0138_NG_ZW,terminalblock::terminalblock_0138_NG_ZW,terminalblock_0138_NG_ZW,0138,C3,C3,NG_ZW,OK,NG_ZW,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0138/terminalblock_0138_NG_ZW_C3_20231020162900.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0138_NG_ZW,terminalblock::terminalblock_0138_NG_ZW,terminalblock_0138_NG_ZW,0138,C4,C4,NG_ZW,OK,NG_ZW,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0138/terminalblock_0138_NG_ZW_C4_20231020162900.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0138_NG_ZW,terminalblock::terminalblock_0138_NG_ZW,terminalblock_0138_NG_ZW,0138,C5,C5,NG_ZW,OK,NG_ZW,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0138/terminalblock_0138_NG_ZW_C5_20231020162900.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0138_OK,terminalblock::terminalblock_0138_OK,terminalblock_0138_OK,0138,C1,C1,OK,OK,OK,True,0,0,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/OK/S0138/terminalblock_0138_OK_C1_20231019145055.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0138_OK,terminalblock::terminalblock_0138_OK,terminalblock_0138_OK,0138,C2,C2,OK,OK,OK,True,0,0,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/OK/S0138/terminalblock_0138_OK_C2_20231019145055.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0138_OK,terminalblock::terminalblock_0138_OK,terminalblock_0138_OK,0138,C3,C3,OK,OK,OK,True,0,0,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/OK/S0138/terminalblock_0138_OK_C3_20231019145055.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0138_OK,terminalblock::terminalblock_0138_OK,terminalblock_0138_OK,0138,C4,C4,OK,OK,OK,True,0,0,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/OK/S0138/terminalblock_0138_OK_C4_20231019145055.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0138_OK,terminalblock::terminalblock_0138_OK,terminalblock_0138_OK,0138,C5,C5,OK,OK,OK,True,0,0,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/OK/S0138/terminalblock_0138_OK_C5_20231019145055.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_AK,terminalblock::terminalblock_0139_NG_AK,terminalblock_0139_NG_AK,0139,C1,C1,NG_AK,AK,NG_AK,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0139/terminalblock_0139_NG_AK_C1_20231020141502.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0139/terminalblock_0139_NG_AK_C1_20231020141502.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_AK,terminalblock::terminalblock_0139_NG_AK,terminalblock_0139_NG_AK,0139,C2,C2,NG_AK,AK,NG_AK,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0139/terminalblock_0139_NG_AK_C2_20231020141502.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0139/terminalblock_0139_NG_AK_C2_20231020141502.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_AK,terminalblock::terminalblock_0139_NG_AK,terminalblock_0139_NG_AK,0139,C3,C3,NG_AK,AK,NG_AK,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0139/terminalblock_0139_NG_AK_C3_20231020141502.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0139/terminalblock_0139_NG_AK_C3_20231020141502.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_AK,terminalblock::terminalblock_0139_NG_AK,terminalblock_0139_NG_AK,0139,C4,C4,NG_AK,AK,NG_AK,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0139/terminalblock_0139_NG_AK_C4_20231020141502.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0139/terminalblock_0139_NG_AK_C4_20231020141502.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_AK,terminalblock::terminalblock_0139_NG_AK,terminalblock_0139_NG_AK,0139,C5,C5,NG_AK,AK,NG_AK,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0139/terminalblock_0139_NG_AK_C5_20231020141502.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0139/terminalblock_0139_NG_AK_C5_20231020141502.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_QS,terminalblock::terminalblock_0139_NG_QS,terminalblock_0139_NG_QS,0139,C1,C1,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0139/terminalblock_0139_NG_QS_C1_20231020152919.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0139/terminalblock_0139_NG_QS_C1_20231020152919.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_QS,terminalblock::terminalblock_0139_NG_QS,terminalblock_0139_NG_QS,0139,C2,C2,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0139/terminalblock_0139_NG_QS_C2_20231020152919.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0139/terminalblock_0139_NG_QS_C2_20231020152919.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_QS,terminalblock::terminalblock_0139_NG_QS,terminalblock_0139_NG_QS,0139,C3,C3,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0139/terminalblock_0139_NG_QS_C3_20231020152919.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0139/terminalblock_0139_NG_QS_C3_20231020152919.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_QS,terminalblock::terminalblock_0139_NG_QS,terminalblock_0139_NG_QS,0139,C4,C4,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0139/terminalblock_0139_NG_QS_C4_20231020152919.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0139/terminalblock_0139_NG_QS_C4_20231020152919.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_QS,terminalblock::terminalblock_0139_NG_QS,terminalblock_0139_NG_QS,0139,C5,C5,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0139/terminalblock_0139_NG_QS_C5_20231020152919.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0139/terminalblock_0139_NG_QS_C5_20231020152919.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_ZW,terminalblock::terminalblock_0139_NG_ZW,terminalblock_0139_NG_ZW,0139,C1,C1,NG_ZW,OK,NG_ZW,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0139/terminalblock_0139_NG_ZW_C1_20231020162918.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_ZW,terminalblock::terminalblock_0139_NG_ZW,terminalblock_0139_NG_ZW,0139,C2,C2,NG_ZW,OK,NG_ZW,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0139/terminalblock_0139_NG_ZW_C2_20231020162918.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_ZW,terminalblock::terminalblock_0139_NG_ZW,terminalblock_0139_NG_ZW,0139,C3,C3,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0139/terminalblock_0139_NG_ZW_C3_20231020162918.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0139/terminalblock_0139_NG_ZW_C3_20231020162918.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_ZW,terminalblock::terminalblock_0139_NG_ZW,terminalblock_0139_NG_ZW,0139,C4,C4,NG_ZW,OK,NG_ZW,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0139/terminalblock_0139_NG_ZW_C4_20231020162918.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_NG_ZW,terminalblock::terminalblock_0139_NG_ZW,terminalblock_0139_NG_ZW,0139,C5,C5,NG_ZW,OK,NG_ZW,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0139/terminalblock_0139_NG_ZW_C5_20231020162918.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_OK,terminalblock::terminalblock_0139_OK,terminalblock_0139_OK,0139,C1,C1,OK,OK,OK,True,0,0,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/OK/S0139/terminalblock_0139_OK_C1_20231019145111.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_OK,terminalblock::terminalblock_0139_OK,terminalblock_0139_OK,0139,C2,C2,OK,OK,OK,True,0,0,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/OK/S0139/terminalblock_0139_OK_C2_20231019145111.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_OK,terminalblock::terminalblock_0139_OK,terminalblock_0139_OK,0139,C3,C3,OK,OK,OK,True,0,0,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/OK/S0139/terminalblock_0139_OK_C3_20231019145111.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_OK,terminalblock::terminalblock_0139_OK,terminalblock_0139_OK,0139,C4,C4,OK,OK,OK,True,0,0,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/OK/S0139/terminalblock_0139_OK_C4_20231019145111.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0139_OK,terminalblock::terminalblock_0139_OK,terminalblock_0139_OK,0139,C5,C5,OK,OK,OK,True,0,0,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/OK/S0139/terminalblock_0139_OK_C5_20231019145111.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_AK,terminalblock::terminalblock_0140_NG_AK,terminalblock_0140_NG_AK,0140,C1,C1,NG_AK,OK,NG_AK,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0140/terminalblock_0140_NG_AK_C1_20231020141542.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_AK,terminalblock::terminalblock_0140_NG_AK,terminalblock_0140_NG_AK,0140,C2,C2,NG_AK,OK,NG_AK,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0140/terminalblock_0140_NG_AK_C2_20231020141542.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_AK,terminalblock::terminalblock_0140_NG_AK,terminalblock_0140_NG_AK,0140,C3,C3,NG_AK,OK,NG_AK,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0140/terminalblock_0140_NG_AK_C3_20231020141542.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_AK,terminalblock::terminalblock_0140_NG_AK,terminalblock_0140_NG_AK,0140,C4,C4,NG_AK,AK,NG_AK,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0140/terminalblock_0140_NG_AK_C4_20231020141542.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0140/terminalblock_0140_NG_AK_C4_20231020141542.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_AK,terminalblock::terminalblock_0140_NG_AK,terminalblock_0140_NG_AK,0140,C5,C5,NG_AK,OK,NG_AK,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0140/terminalblock_0140_NG_AK_C5_20231020141542.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_QS,terminalblock::terminalblock_0140_NG_QS,terminalblock_0140_NG_QS,0140,C1,C1,NG_QS,OK,NG_QS,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0140/terminalblock_0140_NG_QS_C1_20231020152931.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_QS,terminalblock::terminalblock_0140_NG_QS,terminalblock_0140_NG_QS,0140,C2,C2,NG_QS,OK,NG_QS,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0140/terminalblock_0140_NG_QS_C2_20231020152931.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_QS,terminalblock::terminalblock_0140_NG_QS,terminalblock_0140_NG_QS,0140,C3,C3,NG_QS,OK,NG_QS,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0140/terminalblock_0140_NG_QS_C3_20231020152931.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_QS,terminalblock::terminalblock_0140_NG_QS,terminalblock_0140_NG_QS,0140,C4,C4,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0140/terminalblock_0140_NG_QS_C4_20231020152931.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0140/terminalblock_0140_NG_QS_C4_20231020152931.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_QS,terminalblock::terminalblock_0140_NG_QS,terminalblock_0140_NG_QS,0140,C5,C5,NG_QS,OK,NG_QS,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0140/terminalblock_0140_NG_QS_C5_20231020152931.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_ZW,terminalblock::terminalblock_0140_NG_ZW,terminalblock_0140_NG_ZW,0140,C1,C1,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0140/terminalblock_0140_NG_ZW_C1_20231020162949.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0140/terminalblock_0140_NG_ZW_C1_20231020162949.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_ZW,terminalblock::terminalblock_0140_NG_ZW,terminalblock_0140_NG_ZW,0140,C2,C2,NG_ZW,OK,NG_ZW,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0140/terminalblock_0140_NG_ZW_C2_20231020162949.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_ZW,terminalblock::terminalblock_0140_NG_ZW,terminalblock_0140_NG_ZW,0140,C3,C3,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0140/terminalblock_0140_NG_ZW_C3_20231020162949.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0140/terminalblock_0140_NG_ZW_C3_20231020162949.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_ZW,terminalblock::terminalblock_0140_NG_ZW,terminalblock_0140_NG_ZW,0140,C4,C4,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0140/terminalblock_0140_NG_ZW_C4_20231020162949.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0140/terminalblock_0140_NG_ZW_C4_20231020162949.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0140_NG_ZW,terminalblock::terminalblock_0140_NG_ZW,terminalblock_0140_NG_ZW,0140,C5,C5,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0140/terminalblock_0140_NG_ZW_C5_20231020162949.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0140/terminalblock_0140_NG_ZW_C5_20231020162949.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0141_NG_AK,terminalblock::terminalblock_0141_NG_AK,terminalblock_0141_NG_AK,0141,C1,C1,NG_AK,AK,NG_AK,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0141/terminalblock_0141_NG_AK_C1_20231020141602.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0141/terminalblock_0141_NG_AK_C1_20231020141602.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0141_NG_AK,terminalblock::terminalblock_0141_NG_AK,terminalblock_0141_NG_AK,0141,C2,C2,NG_AK,OK,NG_AK,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0141/terminalblock_0141_NG_AK_C2_20231020141602.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0141_NG_AK,terminalblock::terminalblock_0141_NG_AK,terminalblock_0141_NG_AK,0141,C3,C3,NG_AK,AK,NG_AK,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0141/terminalblock_0141_NG_AK_C3_20231020141602.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0141/terminalblock_0141_NG_AK_C3_20231020141602.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0141_NG_AK,terminalblock::terminalblock_0141_NG_AK,terminalblock_0141_NG_AK,0141,C4,C4,NG_AK,AK,NG_AK,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0141/terminalblock_0141_NG_AK_C4_20231020141602.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0141/terminalblock_0141_NG_AK_C4_20231020141602.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0141_NG_AK,terminalblock::terminalblock_0141_NG_AK,terminalblock_0141_NG_AK,0141,C5,C5,NG_AK,OK,NG_AK,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/AK/S0141/terminalblock_0141_NG_AK_C5_20231020141602.jpg,
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0141_NG_QS,terminalblock::terminalblock_0141_NG_QS,terminalblock_0141_NG_QS,0141,C1,C1,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0141/terminalblock_0141_NG_QS_C1_20231020152943.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0141/terminalblock_0141_NG_QS_C1_20231020152943.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0141_NG_QS,terminalblock::terminalblock_0141_NG_QS,terminalblock_0141_NG_QS,0141,C2,C2,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0141/terminalblock_0141_NG_QS_C2_20231020152943.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0141/terminalblock_0141_NG_QS_C2_20231020152943.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0141_NG_QS,terminalblock::terminalblock_0141_NG_QS,terminalblock_0141_NG_QS,0141,C3,C3,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0141/terminalblock_0141_NG_QS_C3_20231020152943.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0141/terminalblock_0141_NG_QS_C3_20231020152943.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0141_NG_QS,terminalblock::terminalblock_0141_NG_QS,terminalblock_0141_NG_QS,0141,C4,C4,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0141/terminalblock_0141_NG_QS_C4_20231020152943.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0141/terminalblock_0141_NG_QS_C4_20231020152943.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0141_NG_QS,terminalblock::terminalblock_0141_NG_QS,terminalblock_0141_NG_QS,0141,C5,C5,NG_QS,QS,NG_QS,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0141/terminalblock_0141_NG_QS_C5_20231020152943.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/QS/S0141/terminalblock_0141_NG_QS_C5_20231020152943.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0141_NG_ZW,terminalblock::terminalblock_0141_NG_ZW,terminalblock_0141_NG_ZW,0141,C1,C1,NG_ZW,ZW,NG_ZW,True,1,1,.jpg,.png,True,True,True,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0141/terminalblock_0141_NG_ZW_C1_20231020163001.jpg,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0141/terminalblock_0141_NG_ZW_C1_20231020163001.png
terminalblock,terminalblock,test,terminalblock/,OK,terminalblock::terminalblock_0141_NG_ZW,terminalblock::terminalblock_0141_NG_ZW,terminalblock_0141_NG_ZW,0141,C2,C2,NG_ZW,OK,NG_ZW,False,1,1,.jpg,,True,False,False,True,True,True,/content/realiad_true_multiview_patchcore/data/Real-IAD/realiad_256/terminalblock/NG/ZW/S0141/terminalblock_0141_NG_ZW_C2_20231020163001.jpg,
