group_id,category,split,sample_key,sample_number,normal_class,anomaly_class,metadata_anomaly_class,metadata_label_matches_filename,rows,distinct_views,observed_views,missing_views,duplicate_views,five_rows,expected_camera_set,no_duplicate_cameras,single_category,single_split,single_sample_key,single_meta_prefix,single_normal_class,unique_image_paths,all_images_exist,declared_masks_exist,all_masks_correspond,all_categories_match,all_labels_match_filenames,valid_five_view_group
plastic_nut::plastic_nut_0281_OK,plastic_nut,train,plastic_nut_0281_OK,0281,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0282_OK,plastic_nut,train,plastic_nut_0282_OK,0282,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0283_OK,plastic_nut,test,plastic_nut_0283_OK,0283,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0284_OK,plastic_nut,train,plastic_nut_0284_OK,0284,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0285_OK,plastic_nut,train,plastic_nut_0285_OK,0285,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0286_OK,plastic_nut,train,plastic_nut_0286_OK,0286,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0287_OK,plastic_nut,train,plastic_nut_0287_OK,0287,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0288_OK,plastic_nut,test,plastic_nut_0288_OK,0288,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0289_OK,plastic_nut,train,plastic_nut_0289_OK,0289,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0290_OK,plastic_nut,test,plastic_nut_0290_OK,0290,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0291_OK,plastic_nut,test,plastic_nut_0291_OK,0291,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0292_OK,plastic_nut,test,plastic_nut_0292_OK,0292,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0293_OK,plastic_nut,train,plastic_nut_0293_OK,0293,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0294_OK,plastic_nut,test,plastic_nut_0294_OK,0294,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0295_OK,plastic_nut,train,plastic_nut_0295_OK,0295,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0296_OK,plastic_nut,train,plastic_nut_0296_OK,0296,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0297_OK,plastic_nut,train,plastic_nut_0297_OK,0297,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0298_OK,plastic_nut,train,plastic_nut_0298_OK,0298,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0299_OK,plastic_nut,test,plastic_nut_0299_OK,0299,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0300_OK,plastic_nut,test,plastic_nut_0300_OK,0300,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0301_OK,plastic_nut,train,plastic_nut_0301_OK,0301,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0302_OK,plastic_nut,test,plastic_nut_0302_OK,0302,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0303_OK,plastic_nut,test,plastic_nut_0303_OK,0303,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0304_OK,plastic_nut,test,plastic_nut_0304_OK,0304,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0305_OK,plastic_nut,train,plastic_nut_0305_OK,0305,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0306_OK,plastic_nut,test,plastic_nut_0306_OK,0306,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0307_OK,plastic_nut,train,plastic_nut_0307_OK,0307,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0308_OK,plastic_nut,train,plastic_nut_0308_OK,0308,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0309_OK,plastic_nut,test,plastic_nut_0309_OK,0309,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0310_OK,plastic_nut,train,plastic_nut_0310_OK,0310,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0311_OK,plastic_nut,test,plastic_nut_0311_OK,0311,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0312_OK,plastic_nut,train,plastic_nut_0312_OK,0312,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0313_OK,plastic_nut,train,plastic_nut_0313_OK,0313,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0314_OK,plastic_nut,test,plastic_nut_0314_OK,0314,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0315_OK,plastic_nut,train,plastic_nut_0315_OK,0315,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0316_OK,plastic_nut,train,plastic_nut_0316_OK,0316,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0317_OK,plastic_nut,train,plastic_nut_0317_OK,0317,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0318_OK,plastic_nut,test,plastic_nut_0318_OK,0318,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0319_OK,plastic_nut,train,plastic_nut_0319_OK,0319,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0320_OK,plastic_nut,test,plastic_nut_0320_OK,0320,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0321_OK,plastic_nut,test,plastic_nut_0321_OK,0321,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0322_OK,plastic_nut,train,plastic_nut_0322_OK,0322,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0323_OK,plastic_nut,test,plastic_nut_0323_OK,0323,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0324_OK,plastic_nut,test,plastic_nut_0324_OK,0324,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0325_OK,plastic_nut,test,plastic_nut_0325_OK,0325,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0326_OK,plastic_nut,train,plastic_nut_0326_OK,0326,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0327_OK,plastic_nut,train,plastic_nut_0327_OK,0327,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0328_OK,plastic_nut,test,plastic_nut_0328_OK,0328,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0329_OK,plastic_nut,train,plastic_nut_0329_OK,0329,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0330_OK,plastic_nut,test,plastic_nut_0330_OK,0330,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0331_OK,plastic_nut,train,plastic_nut_0331_OK,0331,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0332_OK,plastic_nut,train,plastic_nut_0332_OK,0332,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0333_OK,plastic_nut,train,plastic_nut_0333_OK,0333,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0334_OK,plastic_nut,train,plastic_nut_0334_OK,0334,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0335_OK,plastic_nut,train,plastic_nut_0335_OK,0335,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0336_OK,plastic_nut,train,plastic_nut_0336_OK,0336,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0337_OK,plastic_nut,test,plastic_nut_0337_OK,0337,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0338_OK,plastic_nut,train,plastic_nut_0338_OK,0338,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0339_OK,plastic_nut,train,plastic_nut_0339_OK,0339,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0340_OK,plastic_nut,train,plastic_nut_0340_OK,0340,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0341_OK,plastic_nut,test,plastic_nut_0341_OK,0341,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0342_OK,plastic_nut,train,plastic_nut_0342_OK,0342,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0343_OK,plastic_nut,test,plastic_nut_0343_OK,0343,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0344_OK,plastic_nut,test,plastic_nut_0344_OK,0344,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0345_OK,plastic_nut,test,plastic_nut_0345_OK,0345,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0346_OK,plastic_nut,train,plastic_nut_0346_OK,0346,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0347_OK,plastic_nut,train,plastic_nut_0347_OK,0347,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0348_OK,plastic_nut,test,plastic_nut_0348_OK,0348,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0349_OK,plastic_nut,train,plastic_nut_0349_OK,0349,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0350_OK,plastic_nut,test,plastic_nut_0350_OK,0350,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0351_OK,plastic_nut,test,plastic_nut_0351_OK,0351,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0352_OK,plastic_nut,train,plastic_nut_0352_OK,0352,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0353_OK,plastic_nut,test,plastic_nut_0353_OK,0353,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0354_OK,plastic_nut,test,plastic_nut_0354_OK,0354,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0355_OK,plastic_nut,test,plastic_nut_0355_OK,0355,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0356_OK,plastic_nut,test,plastic_nut_0356_OK,0356,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0357_OK,plastic_nut,train,plastic_nut_0357_OK,0357,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0358_OK,plastic_nut,train,plastic_nut_0358_OK,0358,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0359_OK,plastic_nut,test,plastic_nut_0359_OK,0359,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0360_OK,plastic_nut,train,plastic_nut_0360_OK,0360,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0361_OK,plastic_nut,train,plastic_nut_0361_OK,0361,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0362_OK,plastic_nut,train,plastic_nut_0362_OK,0362,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0363_OK,plastic_nut,test,plastic_nut_0363_OK,0363,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0364_OK,plastic_nut,train,plastic_nut_0364_OK,0364,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0365_OK,plastic_nut,test,plastic_nut_0365_OK,0365,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0366_OK,plastic_nut,test,plastic_nut_0366_OK,0366,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0367_OK,plastic_nut,test,plastic_nut_0367_OK,0367,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0368_OK,plastic_nut,test,plastic_nut_0368_OK,0368,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0369_OK,plastic_nut,train,plastic_nut_0369_OK,0369,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0370_OK,plastic_nut,test,plastic_nut_0370_OK,0370,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0371_OK,plastic_nut,test,plastic_nut_0371_OK,0371,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0372_OK,plastic_nut,test,plastic_nut_0372_OK,0372,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0373_OK,plastic_nut,train,plastic_nut_0373_OK,0373,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0374_OK,plastic_nut,test,plastic_nut_0374_OK,0374,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0375_OK,plastic_nut,test,plastic_nut_0375_OK,0375,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0376_OK,plastic_nut,train,plastic_nut_0376_OK,0376,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0377_OK,plastic_nut,train,plastic_nut_0377_OK,0377,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0378_OK,plastic_nut,test,plastic_nut_0378_OK,0378,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0379_OK,plastic_nut,test,plastic_nut_0379_OK,0379,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0380_OK,plastic_nut,train,plastic_nut_0380_OK,0380,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0381_OK,plastic_nut,train,plastic_nut_0381_OK,0381,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0382_OK,plastic_nut,train,plastic_nut_0382_OK,0382,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0383_OK,plastic_nut,train,plastic_nut_0383_OK,0383,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0384_OK,plastic_nut,train,plastic_nut_0384_OK,0384,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0385_OK,plastic_nut,test,plastic_nut_0385_OK,0385,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0386_OK,plastic_nut,train,plastic_nut_0386_OK,0386,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0387_OK,plastic_nut,test,plastic_nut_0387_OK,0387,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0388_OK,plastic_nut,train,plastic_nut_0388_OK,0388,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0389_OK,plastic_nut,test,plastic_nut_0389_OK,0389,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0390_OK,plastic_nut,train,plastic_nut_0390_OK,0390,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0391_OK,plastic_nut,train,plastic_nut_0391_OK,0391,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0392_OK,plastic_nut,train,plastic_nut_0392_OK,0392,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0393_OK,plastic_nut,test,plastic_nut_0393_OK,0393,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0394_OK,plastic_nut,train,plastic_nut_0394_OK,0394,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0395_OK,plastic_nut,test,plastic_nut_0395_OK,0395,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0396_OK,plastic_nut,test,plastic_nut_0396_OK,0396,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0397_OK,plastic_nut,test,plastic_nut_0397_OK,0397,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0398_OK,plastic_nut,test,plastic_nut_0398_OK,0398,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0399_OK,plastic_nut,test,plastic_nut_0399_OK,0399,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0400_OK,plastic_nut,train,plastic_nut_0400_OK,0400,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0401_OK,plastic_nut,test,plastic_nut_0401_OK,0401,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0402_OK,plastic_nut,test,plastic_nut_0402_OK,0402,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0403_OK,plastic_nut,train,plastic_nut_0403_OK,0403,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0404_OK,plastic_nut,test,plastic_nut_0404_OK,0404,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0405_OK,plastic_nut,train,plastic_nut_0405_OK,0405,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0406_OK,plastic_nut,train,plastic_nut_0406_OK,0406,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
plastic_nut::plastic_nut_0407_OK,plastic_nut,train,plastic_nut_0407_OK,0407,OK,OK,OK,True,5,5,"C1,C2,C3,C4,C5",,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
